language,protocol,scenario,response_time_ms,response_size_bytes,status
Python,GraphQL,Complex_Fetch,59.420763999696646,829,200
JS,REST,Simple_Fetch,2.4759280004218454,2703,200
JS,GraphQL,Simple_Fetch,1.7414919993825606,72,200
Python,REST,Simple_Fetch,3.1829819999984466,2704,200
Python,GraphQL,Simple_Fetch,2.763706999758142,73,200
JS,REST,Complex_Fetch,2.5433739992877236,2703,200
JS,GraphQL,Complex_Fetch,2.7361949996702606,2211,200
Python,REST,Complex_Fetch,3.1872500003373716,2704,200
Python,GraphQL,Complex_Fetch,59.48518500008504,294,200
JS,REST,Simple_Fetch,3.1275279998226324,681,200
JS,GraphQL,Simple_Fetch,1.519537000604032,88,200
Python,REST,Simple_Fetch,3.2410200001322664,682,200
Python,GraphQL,Simple_Fetch,3.1409740004164632,80,200
JS,REST,Complex_Fetch,2.508978999685496,681,200
JS,GraphQL,Complex_Fetch,1.8762839999908465,526,200
Python,REST,Complex_Fetch,2.9987260004418204,682,200
Python,GraphQL,Complex_Fetch,59.38850300026388,260,200
JS,REST,Simple_Fetch,2.453484999932698,1208,200
JS,GraphQL,Simple_Fetch,1.314712000748841,76,200
Python,REST,Simple_Fetch,3.091380000114441,1209,200
Python,GraphQL,Simple_Fetch,2.8424029997040634,75,200
JS,REST,Complex_Fetch,2.501134999874921,1208,200
JS,GraphQL,Complex_Fetch,3.2018970005083247,915,200
Python,REST,Complex_Fetch,3.16990800001804,1209,200
Python,GraphQL,Complex_Fetch,59.54150999968988,502,200
JS,REST,Simple_Fetch,2.4236689996541827,155,200
JS,GraphQL,Simple_Fetch,1.3930299992352957,78,200
Python,REST,Simple_Fetch,3.082963999986532,156,200
Python,GraphQL,Simple_Fetch,2.4883309997676406,80,200
JS,REST,Complex_Fetch,3.220882999812602,155,200
JS,GraphQL,Complex_Fetch,1.8020350007645902,89,200
Python,REST,Complex_Fetch,3.0632179996246123,156,200
Python,GraphQL,Complex_Fetch,58.442511999601265,1872,200
JS,REST,Simple_Fetch,2.3398220000672154,2697,200
JS,GraphQL,Simple_Fetch,1.2633059996005613,80,200
Python,REST,Simple_Fetch,2.988496999932977,2698,200
Python,GraphQL,Simple_Fetch,2.6758519998111296,81,200
JS,REST,Complex_Fetch,2.730513999267714,2697,200
JS,GraphQL,Complex_Fetch,1.7989690004469594,2187,200
Python,REST,Complex_Fetch,2.9254490000312217,2698,200
Python,GraphQL,Complex_Fetch,60.118241000054695,1918,200
JS,REST,Simple_Fetch,2.781169000627415,147,200
JS,GraphQL,Simple_Fetch,1.489119000325445,75,200
Python,REST,Simple_Fetch,3.065090999371023,148,200
Python,GraphQL,Simple_Fetch,2.869855999961146,81,200
JS,REST,Complex_Fetch,2.7802670001619845,147,200
JS,GraphQL,Complex_Fetch,1.872877999630873,86,200
Python,REST,Complex_Fetch,2.9616170004374,148,200
Python,GraphQL,Complex_Fetch,61.20200099940121,290,200
JS,REST,Simple_Fetch,2.7184210002815234,1458,200
JS,GraphQL,Simple_Fetch,1.8491129994799849,73,200
Python,REST,Simple_Fetch,3.2247500002995366,1459,200
Python,GraphQL,Simple_Fetch,2.7047960002164473,84,200
JS,REST,Complex_Fetch,2.5375229997735005,1458,200
JS,GraphQL,Complex_Fetch,2.2083160001784563,1182,200
Python,REST,Complex_Fetch,2.9234050007289625,1459,200
Python,GraphQL,Complex_Fetch,60.2222850002363,726,200
JS,REST,Simple_Fetch,2.674468999430246,1714,200
JS,GraphQL,Simple_Fetch,1.3344690005396842,80,200
Python,REST,Simple_Fetch,3.2669089996488765,1715,200
Python,GraphQL,Simple_Fetch,2.914209000664414,78,200
JS,REST,Complex_Fetch,2.3681460006628186,1714,200
JS,GraphQL,Complex_Fetch,1.811312999961956,1369,200
Python,REST,Complex_Fetch,3.0428400004893774,1715,200
Python,GraphQL,Complex_Fetch,58.90558899955067,883,200
JS,REST,Simple_Fetch,2.543844000683748,2439,200
JS,GraphQL,Simple_Fetch,1.3354709999475745,70,200
Python,REST,Simple_Fetch,3.1637350002711173,2440,200
Python,GraphQL,Simple_Fetch,2.918035999755375,82,200
JS,REST,Complex_Fetch,2.657748000274296,2439,200
JS,GraphQL,Complex_Fetch,1.9313770008011488,1982,200
Python,REST,Complex_Fetch,3.0491409997921437,2440,200
Python,GraphQL,Complex_Fetch,60.71416700069676,213,200
JS,REST,Simple_Fetch,2.2906909998710034,2157,200
JS,GraphQL,Simple_Fetch,1.2054480002916534,78,200
Python,REST,Simple_Fetch,3.0864210002619075,2158,200
Python,GraphQL,Simple_Fetch,2.658849999534141,72,200
JS,REST,Complex_Fetch,3.0418280002777465,2157,200
JS,GraphQL,Complex_Fetch,1.842009999563743,1743,200
Python,REST,Complex_Fetch,3.3811430002970155,2158,200
Python,GraphQL,Complex_Fetch,61.372049000055995,83,200
JS,REST,Simple_Fetch,2.627350999318878,1057,200
JS,GraphQL,Simple_Fetch,1.4099899999564514,71,200
Python,REST,Simple_Fetch,3.8557820007554255,1058,200
Python,GraphQL,Simple_Fetch,3.0157589999362244,80,200
JS,REST,Complex_Fetch,2.8169460001663538,1057,200
JS,GraphQL,Complex_Fetch,1.958468000339053,818,200
Python,REST,Complex_Fetch,3.46751500001119,1058,200
Python,GraphQL,Complex_Fetch,61.64045199966495,2098,200
JS,REST,Simple_Fetch,2.821213999595784,2065,200
JS,GraphQL,Simple_Fetch,1.951916000507481,78,200
Python,REST,Simple_Fetch,3.183884000463877,2066,200
Python,GraphQL,Simple_Fetch,2.772322000055283,74,200
JS,REST,Complex_Fetch,1.9900970000890084,2065,200
JS,GraphQL,Complex_Fetch,2.325044999452075,1643,200
Python,REST,Complex_Fetch,3.0085850003160886,2066,200
Python,GraphQL,Complex_Fetch,59.699726999497216,1320,200
JS,REST,Simple_Fetch,2.3973299994395347,1946,200
JS,GraphQL,Simple_Fetch,1.232919000358379,79,200
Python,REST,Simple_Fetch,2.8725709998980165,1947,200
Python,GraphQL,Simple_Fetch,2.841773000000103,72,200
JS,REST,Complex_Fetch,1.7885699999169447,1946,200
JS,GraphQL,Complex_Fetch,1.8242760006614844,1577,200
Python,REST,Complex_Fetch,2.943382999546884,1947,200
Python,GraphQL,Complex_Fetch,62.429089000033855,83,200
JS,REST,Simple_Fetch,3.0098770002950914,1497,200
JS,GraphQL,Simple_Fetch,1.8186059996878612,72,200
Python,REST,Simple_Fetch,3.4522860005381517,1498,200
Python,GraphQL,Simple_Fetch,2.8512199996839627,81,200
JS,REST,Complex_Fetch,2.002410999921267,1497,200
JS,GraphQL,Complex_Fetch,1.8740200002866914,1208,200
Python,REST,Complex_Fetch,3.0483489999824087,1498,200
Python,GraphQL,Complex_Fetch,57.944078000218724,348,200
JS,REST,Simple_Fetch,1.9031439996979316,1686,200
JS,GraphQL,Simple_Fetch,1.7194400006701471,79,200
Python,REST,Simple_Fetch,3.3033370000339346,1687,200
Python,GraphQL,Simple_Fetch,2.5172750001729582,83,200
JS,REST,Complex_Fetch,2.0491280001806444,1686,200
JS,GraphQL,Complex_Fetch,2.338399000109348,1381,200
Python,REST,Complex_Fetch,3.152504999889061,1687,200
Python,GraphQL,Complex_Fetch,59.69589000051201,226,200
JS,REST,Simple_Fetch,2.217252999798802,2671,200
JS,GraphQL,Simple_Fetch,1.254279999557184,74,200
Python,REST,Simple_Fetch,3.1162870000116527,2672,200
Python,GraphQL,Simple_Fetch,2.5691730006656144,81,200
JS,REST,Complex_Fetch,1.8528710006648907,2671,200
JS,GraphQL,Complex_Fetch,1.752983000187669,2182,200
Python,REST,Complex_Fetch,3.465130000222416,2672,200
Python,GraphQL,Complex_Fetch,60.67922100010037,936,200
JS,REST,Simple_Fetch,3.4285719993931707,2019,200
JS,GraphQL,Simple_Fetch,1.7128990002674982,76,200
Python,REST,Simple_Fetch,3.2840510002642986,2020,200
Python,GraphQL,Simple_Fetch,2.8992409997954383,75,200
JS,REST,Complex_Fetch,1.7680809996818425,2019,200
JS,GraphQL,Complex_Fetch,1.837130999774672,1652,200
Python,REST,Complex_Fetch,3.090177999183652,2020,200
Python,GraphQL,Complex_Fetch,58.3098240003892,665,200
JS,REST,Simple_Fetch,1.7008550003083656,1391,200
JS,GraphQL,Simple_Fetch,1.1614249997364823,79,200
Python,REST,Simple_Fetch,3.241452000111167,1392,200
Python,GraphQL,Simple_Fetch,2.8095319994463352,73,200
JS,REST,Complex_Fetch,2.407909999419644,1391,200
JS,GraphQL,Complex_Fetch,1.9315270001243334,1118,200
Python,REST,Complex_Fetch,3.104795000581362,1392,200
Python,GraphQL,Complex_Fetch,59.21476799994707,771,200
JS,REST,Simple_Fetch,2.8544960005092435,2330,200
JS,GraphQL,Simple_Fetch,1.570742000694736,75,200
Python,REST,Simple_Fetch,3.3649019997028518,2331,200
Python,GraphQL,Simple_Fetch,2.7236710002398468,78,200
JS,REST,Complex_Fetch,2.690979999897536,2330,200
JS,GraphQL,Complex_Fetch,1.859232999777305,1895,200
Python,REST,Complex_Fetch,2.992855999764288,2331,200
Python,GraphQL,Complex_Fetch,57.689081000717124,1343,200
JS,REST,Simple_Fetch,2.578389000518655,180,200
JS,GraphQL,Simple_Fetch,1.4009239994265954,84,200
Python,REST,Simple_Fetch,3.1191520001812023,181,200
Python,GraphQL,Simple_Fetch,2.623794000101043,73,200
JS,REST,Complex_Fetch,1.7540250000820379,180,200
JS,GraphQL,Complex_Fetch,2.052304000244476,95,200
Python,REST,Complex_Fetch,2.9277140001795487,181,200
Python,GraphQL,Complex_Fetch,60.818010999355465,294,200
JS,REST,Simple_Fetch,2.9654740001205937,1129,200
JS,GraphQL,Simple_Fetch,1.5670550001232186,85,200
Python,REST,Simple_Fetch,3.120053999737138,1130,200
Python,GraphQL,Simple_Fetch,3.8719520007362007,76,200
JS,REST,Complex_Fetch,2.8279569996811915,1129,200
JS,GraphQL,Complex_Fetch,2.3864000004323316,874,200
Python,REST,Complex_Fetch,3.7281029999576276,1130,200
Python,GraphQL,Complex_Fetch,63.792322000153945,725,200
JS,REST,Simple_Fetch,2.843254999788769,2756,200
JS,GraphQL,Simple_Fetch,1.3906250005675247,72,200
Python,REST,Simple_Fetch,3.503681999973196,2757,200
Python,GraphQL,Simple_Fetch,2.9683799994018045,76,200
JS,REST,Complex_Fetch,2.416305999759061,2756,200
JS,GraphQL,Complex_Fetch,1.7188290003105067,2263,200
Python,REST,Complex_Fetch,3.3545929991305456,2757,200
Python,GraphQL,Complex_Fetch,59.99779499961733,1663,200
JS,REST,Simple_Fetch,2.7725029995053774,1390,200
JS,GraphQL,Simple_Fetch,1.4635320003435481,81,200
Python,REST,Simple_Fetch,3.53564200031542,1391,200
Python,GraphQL,Simple_Fetch,3.385359999811044,73,200
JS,REST,Complex_Fetch,2.5229650000255788,1390,200
JS,GraphQL,Complex_Fetch,1.8815240000549238,1102,200
Python,REST,Complex_Fetch,3.1812480001462973,1391,200
Python,GraphQL,Complex_Fetch,59.574533000159136,1410,200
JS,REST,Simple_Fetch,2.494943000783678,1557,200
JS,GraphQL,Simple_Fetch,1.833874999647378,81,200
Python,REST,Simple_Fetch,3.140261999760696,1558,200
Python,GraphQL,Simple_Fetch,2.755090999926324,80,200
JS,REST,Complex_Fetch,2.6274210003975895,1557,200
JS,GraphQL,Complex_Fetch,2.963611000268429,1285,200
Python,REST,Complex_Fetch,3.210072999536351,1558,200
Python,GraphQL,Complex_Fetch,62.16131699966354,2217,200
JS,REST,Simple_Fetch,2.597685999717214,2819,200
JS,GraphQL,Simple_Fetch,1.3674110005013063,72,200
Python,REST,Simple_Fetch,3.1181110007310053,2820,200
Python,GraphQL,Simple_Fetch,2.8746339994540904,78,200
JS,REST,Complex_Fetch,2.582988000540354,2819,200
JS,GraphQL,Complex_Fetch,1.817133999793441,2328,200
Python,REST,Complex_Fetch,3.015878000041994,2820,200
Python,GraphQL,Complex_Fetch,59.6662739999374,89,200
JS,REST,Simple_Fetch,2.832645000125922,1325,200
JS,GraphQL,Simple_Fetch,1.4950400000088848,80,200
Python,REST,Simple_Fetch,3.1994629998735036,1326,200
Python,GraphQL,Simple_Fetch,2.806515999509429,79,200
JS,REST,Complex_Fetch,2.494943000783678,1325,200
JS,GraphQL,Complex_Fetch,1.8881559999499586,1039,200
Python,REST,Complex_Fetch,2.9112430001987377,1326,200
Python,GraphQL,Complex_Fetch,62.22832300045411,1545,200
JS,REST,Simple_Fetch,2.919969000686251,1965,200
JS,GraphQL,Simple_Fetch,2.254913000797387,76,200
Python,REST,Simple_Fetch,3.103793000263977,1966,200
Python,GraphQL,Simple_Fetch,2.6943060001940466,74,200
JS,REST,Complex_Fetch,1.9563839996408205,1965,200
JS,GraphQL,Complex_Fetch,2.2423299997171853,1609,200
Python,REST,Complex_Fetch,3.0595309999625897,1966,200
Python,GraphQL,Complex_Fetch,58.853992999502225,2199,200
JS,REST,Simple_Fetch,2.9401060000964208,2331,200
JS,GraphQL,Simple_Fetch,1.5268789993569953,76,200
Python,REST,Simple_Fetch,3.4175409991803463,2332,200
Python,GraphQL,Simple_Fetch,3.199522000613797,75,200
JS,REST,Complex_Fetch,1.8545939992691274,2331,200
JS,GraphQL,Complex_Fetch,2.022728999691026,1910,200
Python,REST,Complex_Fetch,2.9628000002048793,2332,200
Python,GraphQL,Complex_Fetch,59.343490000173915,2149,200
JS,REST,Simple_Fetch,2.644844000315061,1492,200
JS,GraphQL,Simple_Fetch,1.4441849998547696,72,200
Python,REST,Simple_Fetch,3.1528649997198954,1493,200
Python,GraphQL,Simple_Fetch,2.8284969994274434,84,200
JS,REST,Complex_Fetch,2.69122999998217,1492,200
JS,GraphQL,Complex_Fetch,1.8462780008121626,1203,200
Python,REST,Complex_Fetch,3.032529000847717,1493,200
Python,GraphQL,Complex_Fetch,59.320547000424995,273,200
JS,REST,Simple_Fetch,2.2184649997143424,687,200
JS,GraphQL,Simple_Fetch,1.6458530008094385,75,200
Python,REST,Simple_Fetch,2.968238999528694,688,200
Python,GraphQL,Simple_Fetch,2.5403079998795874,78,200
JS,REST,Complex_Fetch,2.342456999940623,687,200
JS,GraphQL,Complex_Fetch,2.075847999549296,533,200
Python,REST,Complex_Fetch,3.069288000006054,688,200
Python,GraphQL,Complex_Fetch,58.087737999812816,1260,200
JS,REST,Simple_Fetch,2.257017000374617,1546,200
JS,GraphQL,Simple_Fetch,1.1951289998251013,76,200
Python,REST,Simple_Fetch,3.035355000065465,1547,200
Python,GraphQL,Simple_Fetch,2.6476990005903644,73,200
JS,REST,Complex_Fetch,2.670992999810551,1546,200
JS,GraphQL,Complex_Fetch,1.885550999759289,1274,200
Python,REST,Complex_Fetch,3.012561999639729,1547,200
Python,GraphQL,Complex_Fetch,60.122398999737925,929,200
JS,REST,Simple_Fetch,3.2150119996003923,144,200
JS,GraphQL,Simple_Fetch,1.550474000396207,75,200
Python,REST,Simple_Fetch,3.495126999951026,145,200
Python,GraphQL,Simple_Fetch,3.0756109999856562,77,200
JS,REST,Complex_Fetch,2.498560000276484,144,200
JS,GraphQL,Complex_Fetch,1.8129059999409947,86,200
Python,REST,Complex_Fetch,3.02424500023335,145,200
Python,GraphQL,Complex_Fetch,59.58714600001258,88,200
JS,REST,Simple_Fetch,2.765258999716025,917,200
JS,GraphQL,Simple_Fetch,1.5263989998857141,70,200
Python,REST,Simple_Fetch,3.0707609994351515,918,200
Python,GraphQL,Simple_Fetch,3.1581449993609567,72,200
JS,REST,Complex_Fetch,3.351858000314678,917,200
JS,GraphQL,Complex_Fetch,2.049970000371104,728,200
Python,REST,Complex_Fetch,3.420836999794119,918,200
Python,GraphQL,Complex_Fetch,61.25896699995792,1408,200
JS,REST,Simple_Fetch,2.4315750006280723,1936,200
JS,GraphQL,Simple_Fetch,1.4804819993514684,73,200
Python,REST,Simple_Fetch,3.8193640002646134,1937,200
Python,GraphQL,Simple_Fetch,3.0311170003187726,78,200
JS,REST,Complex_Fetch,2.7011590000256547,1936,200
JS,GraphQL,Complex_Fetch,1.7927270000654971,1563,200
Python,REST,Complex_Fetch,3.4344020004937192,1937,200
Python,GraphQL,Complex_Fetch,60.38695400002325,510,200
JS,REST,Simple_Fetch,2.2409670000342885,983,200
JS,GraphQL,Simple_Fetch,1.6638360002616537,77,200
Python,REST,Simple_Fetch,3.707724000378221,984,200
Python,GraphQL,Simple_Fetch,3.0834460003461572,81,200
JS,REST,Complex_Fetch,2.49861999964196,983,200
JS,GraphQL,Complex_Fetch,2.114320000146108,738,200
Python,REST,Complex_Fetch,3.293599000244285,984,200
Python,GraphQL,Complex_Fetch,64.56099200022436,311,200
JS,REST,Simple_Fetch,2.739020000262826,155,200
JS,GraphQL,Simple_Fetch,2.021675999458239,73,200
Python,REST,Simple_Fetch,3.4972100002050865,156,200
Python,GraphQL,Simple_Fetch,2.6728060001914855,80,200
JS,REST,Complex_Fetch,2.5301789992226986,155,200
JS,GraphQL,Complex_Fetch,2.028169000368507,84,200
Python,REST,Complex_Fetch,3.3457059998909244,156,200
Python,GraphQL,Complex_Fetch,60.847325999930035,311,200
JS,REST,Simple_Fetch,2.7377469996281434,1495,200
JS,GraphQL,Simple_Fetch,1.5658230004191864,74,200
Python,REST,Simple_Fetch,3.0788869999014423,1496,200
Python,GraphQL,Simple_Fetch,2.6647209997463506,78,200
JS,REST,Complex_Fetch,2.751553000052809,1495,200
JS,GraphQL,Complex_Fetch,2.86117900031968,1207,200
Python,REST,Complex_Fetch,2.9995879995112773,1496,200
Python,GraphQL,Complex_Fetch,59.53676199987967,89,200
JS,REST,Simple_Fetch,2.4623019999125972,2215,200
JS,GraphQL,Simple_Fetch,1.370807000057539,75,200
Python,REST,Simple_Fetch,2.945886999441427,2216,200
Python,GraphQL,Simple_Fetch,4.131378000238328,78,200
JS,REST,Complex_Fetch,2.494221000233665,2215,200
JS,GraphQL,Complex_Fetch,1.9679860006363015,1815,200
Python,REST,Complex_Fetch,2.957288999823504,2216,200
Python,GraphQL,Complex_Fetch,76.87970400002087,238,200
JS,REST,Simple_Fetch,3.0969310000728,1051,200
JS,GraphQL,Simple_Fetch,1.6710299996702815,80,200
Python,REST,Simple_Fetch,3.090438999606704,1052,200
Python,GraphQL,Simple_Fetch,2.8222660002938937,83,200
JS,REST,Complex_Fetch,2.756352999313094,1051,200
JS,GraphQL,Complex_Fetch,1.9418470001255628,806,200
Python,REST,Complex_Fetch,2.9245679997984553,1052,200
Python,GraphQL,Complex_Fetch,60.78318599975319,761,200
JS,REST,Simple_Fetch,2.8859959993496886,435,200
JS,GraphQL,Simple_Fetch,1.6214869992836611,70,200
Python,REST,Simple_Fetch,2.9993379994266434,436,200
Python,GraphQL,Simple_Fetch,2.777092000542325,77,200
JS,REST,Complex_Fetch,2.537884000048507,435,200
JS,GraphQL,Complex_Fetch,1.7388870001013856,310,200
Python,REST,Complex_Fetch,3.0606930004069,436,200
Python,GraphQL,Complex_Fetch,58.97459799962235,1320,200
JS,REST,Simple_Fetch,2.8173569999125903,892,200
JS,GraphQL,Simple_Fetch,1.1598230003073695,75,200
Python,REST,Simple_Fetch,2.9901999996582163,893,200
Python,GraphQL,Simple_Fetch,2.570133999142854,78,200
JS,REST,Complex_Fetch,2.473954000379308,892,200
JS,GraphQL,Complex_Fetch,1.6162669999175705,705,200
Python,REST,Complex_Fetch,2.899761000662693,893,200
Python,GraphQL,Complex_Fetch,61.28994600021542,1308,200
JS,REST,Simple_Fetch,2.5172650002787123,644,200
JS,GraphQL,Simple_Fetch,1.0722889992393903,77,200
Python,REST,Simple_Fetch,3.7887569997110404,645,200
Python,GraphQL,Simple_Fetch,2.9870140006096335,71,200
JS,REST,Complex_Fetch,2.534547000323073,644,200
JS,GraphQL,Complex_Fetch,1.7233279995707562,488,200
Python,REST,Complex_Fetch,3.356917000019166,645,200
Python,GraphQL,Complex_Fetch,62.0133700003862,1477,200
JS,REST,Simple_Fetch,2.8594249997695442,2083,200
JS,GraphQL,Simple_Fetch,1.4025169994056341,70,200
Python,REST,Simple_Fetch,3.160870999636245,2084,200
Python,GraphQL,Simple_Fetch,2.8452489996197983,77,200
JS,REST,Complex_Fetch,2.820193000843574,2083,200
JS,GraphQL,Complex_Fetch,2.2219319998839637,1670,200
Python,REST,Complex_Fetch,3.654754999843135,2084,200
Python,GraphQL,Complex_Fetch,58.973397000045225,2025,200
JS,REST,Simple_Fetch,3.031076999832294,1099,200
JS,GraphQL,Simple_Fetch,1.6214769993894151,76,200
Python,REST,Simple_Fetch,3.520473999742535,1100,200
Python,GraphQL,Simple_Fetch,2.8697649995592656,72,200
JS,REST,Complex_Fetch,2.8102039996156236,1099,200
JS,GraphQL,Complex_Fetch,1.9156980006300728,858,200
Python,REST,Complex_Fetch,3.0876629998601857,1100,200
Python,GraphQL,Complex_Fetch,59.70757099930779,1068,200
JS,REST,Simple_Fetch,2.5851420004983083,2614,200
JS,GraphQL,Simple_Fetch,1.3285479999467498,85,200
Python,REST,Simple_Fetch,3.363540000464127,2615,200
Python,GraphQL,Simple_Fetch,2.8175969991934835,74,200
JS,REST,Complex_Fetch,2.557178999268217,2614,200
JS,GraphQL,Complex_Fetch,1.9999460000690306,2124,200
Python,REST,Complex_Fetch,3.5202430008212104,2615,200
Python,GraphQL,Complex_Fetch,60.02258099942992,1931,200
JS,REST,Simple_Fetch,2.4222369993367465,1530,200
JS,GraphQL,Simple_Fetch,1.307138000811392,76,200
Python,REST,Simple_Fetch,3.558714999599033,1531,200
Python,GraphQL,Simple_Fetch,2.756582999609236,78,200
JS,REST,Complex_Fetch,2.715767000154301,1530,200
JS,GraphQL,Complex_Fetch,1.9787060000453494,1240,200
Python,REST,Complex_Fetch,3.08470700019825,1531,200
Python,GraphQL,Complex_Fetch,61.37920200035296,890,200
JS,REST,Simple_Fetch,2.978088000418211,2732,200
JS,GraphQL,Simple_Fetch,2.83568099985132,77,200
Python,REST,Simple_Fetch,3.2329349996871315,2733,200
Python,GraphQL,Simple_Fetch,2.743128000474826,74,200
JS,REST,Complex_Fetch,2.8139599999121856,2732,200
JS,GraphQL,Complex_Fetch,2.3136729996622307,2247,200
Python,REST,Complex_Fetch,4.127189999962866,2733,200
Python,GraphQL,Complex_Fetch,61.54539300041506,649,200
JS,REST,Simple_Fetch,3.5762879997491837,2908,200
JS,GraphQL,Simple_Fetch,2.607784000247193,76,200
Python,REST,Simple_Fetch,4.03185199957079,2909,200
Python,GraphQL,Simple_Fetch,3.219369999897026,78,200
JS,REST,Complex_Fetch,2.5597650001145666,2908,200
JS,GraphQL,Complex_Fetch,2.6928030001727166,2407,200
Python,REST,Complex_Fetch,3.326340999592503,2909,200
Python,GraphQL,Complex_Fetch,58.30929300009302,89,200
JS,REST,Simple_Fetch,2.5773080005819793,187,200
JS,GraphQL,Simple_Fetch,1.2908779999634135,79,200
Python,REST,Simple_Fetch,3.0169510000632727,188,200
Python,GraphQL,Simple_Fetch,2.627552000376454,73,200
JS,REST,Complex_Fetch,2.7272280003671767,187,200
JS,GraphQL,Complex_Fetch,1.9748490003621555,90,200
Python,REST,Complex_Fetch,3.402121999897645,188,200
Python,GraphQL,Complex_Fetch,59.772071999759646,690,200
JS,REST,Simple_Fetch,3.0025030000615516,1638,200
JS,GraphQL,Simple_Fetch,1.4985670004534768,76,200
Python,REST,Simple_Fetch,3.299900999991223,1639,200
Python,GraphQL,Simple_Fetch,2.802760000122362,79,200
JS,REST,Complex_Fetch,2.795876000163844,1638,200
